,code,trade_dt,close
57668,CI005017,2015-03-13,3910.4489
57669,CI005018,2015-03-13,8403.0181
57670,CI005019,2015-03-13,6944.6612
57671,CI005020,2015-03-13,4802.0116
57672,CI005021,2015-03-13,5400.999
57673,CI005022,2015-03-13,9845.7489
57674,CI005023,2015-03-13,6171.146
57675,CI005024,2015-03-13,2247.4
57676,CI005025,2015-03-13,4249.2845
57677,CI005026,2015-03-13,3913.2709
57678,CI005027,2015-03-13,6592.2769
57679,CI005028,2015-03-13,5963.5898
57680,CI005029,2015-03-13,5006.7241
57681,CI005001,2015-03-16,2596.316
57682,CI005002,2015-03-16,1902.9259
57683,CI005003,2015-03-16,5157.8844
57684,CI005004,2015-03-16,3298.2157
57685,CI005005,2015-03-16,2030.8853
57686,CI005006,2015-03-16,4522.4807
57687,CI005007,2015-03-16,4339.8567
57688,CI005008,2015-03-16,5074.826
57689,CI005009,2015-03-16,3365.1946
57690,CI005010,2015-03-16,5990.2216
57691,CI005011,2015-03-16,5898.4944
57692,CI005012,2015-03-16,8329.1322
57693,CI005013,2015-03-16,6418.6402
57694,CI005014,2015-03-16,6181.4016
57695,CI005015,2015-03-16,5766.0945
57696,CI005016,2015-03-16,7214.5797
57697,CI005017,2015-03-16,4030.5169
57698,CI005018,2015-03-16,8696.8015
57699,CI005019,2015-03-16,7099.0236
57700,CI005020,2015-03-16,4951.9814
57701,CI005021,2015-03-16,5476.1905
57702,CI005022,2015-03-16,10192.547
57703,CI005023,2015-03-16,6357.6761
57704,CI005024,2015-03-16,2334.7327
57705,CI005025,2015-03-16,4371.3164
57706,CI005026,2015-03-16,4078.7665
57707,CI005027,2015-03-16,6982.0808
57708,CI005028,2015-03-16,6203.6649
57709,CI005029,2015-03-16,5150.1992
57710,CI005001,2015-03-17,2638.488
57711,CI005002,2015-03-17,1925.8193
57712,CI005003,2015-03-17,5249.6198
57713,CI005004,2015-03-17,3346.0442
57714,CI005005,2015-03-17,2076.6572
57715,CI005006,2015-03-17,4566.538
57716,CI005007,2015-03-17,4469.3901
57717,CI005008,2015-03-17,5138.5741
57718,CI005009,2015-03-17,3417.7059
57719,CI005010,2015-03-17,6104.8281
57720,CI005011,2015-03-17,5977.6016
57721,CI005012,2015-03-17,8497.2012
57722,CI005013,2015-03-17,6529.7211
57723,CI005014,2015-03-17,6244.7608
57724,CI005015,2015-03-17,5795.3619
57725,CI005016,2015-03-17,7262.6543
